id,release_id,image_type,filename,url,source_slug,source_type,width,height,trim_score,notes
13471,673,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13473,953,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13475,868,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13476,942,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13477,1427,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13478,1364,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13480,1405,spine_group,005_vASKJ.png,data/images/group/005_vASKJ.png,vASKJ,archive,1024,767,,
13481,2895,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13482,2896,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13483,2897,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13484,2898,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13485,2899,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13486,2900,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13487,2901,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13488,2902,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13489,2903,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13490,1601,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13495,1568,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13497,1936,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13498,1937,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13499,1938,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13500,1939,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13501,1940,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13502,1941,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13503,1942,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13504,1943,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13505,1241,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13506,1243,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13507,1244,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13508,3049,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13509,3050,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13510,667,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13511,2923,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13512,739,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13513,1101,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13514,1537,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13515,3079,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13516,3080,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13517,3081,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13518,3082,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13519,3083,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13520,3084,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13521,3086,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13522,3085,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13523,3122,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13524,3121,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13525,3119,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13526,3120,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13527,1170,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13528,786,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13529,2972,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13530,2974,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13531,2976,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13532,2978,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13533,2980,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13534,2982,spine_group,002_vXOkw.png,data/images/group/002_vXOkw.png,vXOkw,archive,600,450,,
13550,879,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13551,836,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13552,972,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13553,880,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13554,1590,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13556,736,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13557,1415,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13558,1539,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13559,1534,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13561,1594,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13563,2123,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13564,1548,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13567,672,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13569,1185,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13573,1556,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13574,1596,spine_group,003_Cd3K2.png,data/images/group/003_Cd3K2.png,Cd3K2,archive,900,600,,
13576,879,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13577,836,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13578,972,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13579,880,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13580,1590,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13582,736,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13583,1415,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13584,1539,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13585,1534,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13587,1594,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13589,2123,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13590,1548,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13593,672,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13595,1185,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13599,1556,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13600,1596,spine_group,004_Cd3K2.png,data/images/group/004_Cd3K2.png,Cd3K2,archive,900,600,,
13602,879,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13603,836,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13604,972,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13605,880,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13606,1590,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13608,736,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13609,1415,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13610,1539,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13611,1534,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13613,1594,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13615,2123,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13616,1548,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13619,672,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13621,1185,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13625,1556,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13626,1596,spine_group,005_Cd3K2.png,data/images/group/005_Cd3K2.png,Cd3K2,archive,900,600,,
13627,810,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13628,1568,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13630,1111,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13632,2973,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13633,2977,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13634,2979,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13635,2981,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13636,2983,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13637,2985,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13638,2988,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13639,2989,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13640,2990,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13641,2991,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13642,2992,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13643,2993,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13644,2999,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13645,3000,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13646,3001,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13647,3002,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13648,3003,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13649,3004,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13650,3005,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13651,3006,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13652,3007,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13653,2994,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13654,2995,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13655,2996,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13656,2997,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13657,765,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13658,1567,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13660,954,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13661,722,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13662,1162,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13663,1095,spine_group,003_wqLop.png,data/images/group/003_wqLop.png,wqLop,archive,1200,900,,
13665,810,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13666,1568,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13668,1111,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13670,2973,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13671,2977,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13672,2979,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13673,2981,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13674,2983,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13675,2985,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13676,2988,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13677,2989,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13678,2990,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13679,2991,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13680,2992,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13681,2993,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13682,2999,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13683,3000,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13684,3001,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13685,3002,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13686,3003,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13687,3004,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
13688,3005,spine_group,005_wqLop.png,data/images/group/005_wqLop.png,wqLop,archive,900,1200,,
